mes,anio_base,tipo_pasajero,tipo_pasajero_visual,origen,destino,viajes_observados,viajes_tipo_mes,participacion_od_tipo_mes
8,2024,estudiante_basica,Estudiante Básica,Cajon,Lautaro,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,Cajon,PUA,4.0,14367.0,0.00027841581401823624
8,2024,estudiante_basica,Estudiante Básica,Cajon,Perquenco,6.0,14367.0,0.00041762372102735435
8,2024,estudiante_basica,Estudiante Básica,Cajon,Pillanlelbun,2.0,14367.0,0.00013920790700911812
8,2024,estudiante_basica,Estudiante Básica,Cajon,Temuco,63.0,14367.0,0.004385049070787221
8,2024,estudiante_basica,Estudiante Básica,Cajon,Victoria,7.0,14367.0,0.0004872276745319134
8,2024,estudiante_basica,Estudiante Básica,Coleg. Claret,Temuco,4446.0,14367.0,0.3094591772812696
8,2024,estudiante_basica,Estudiante Básica,Freire,PLC,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,Freire,Pitrufquén,26.0,14367.0,0.0018097027911185355
8,2024,estudiante_basica,Estudiante Básica,Freire,Quepe,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,Freire,Temuco,181.0,14367.0,0.01259831558432519
8,2024,estudiante_basica,Estudiante Básica,L. Centro,Cajon,3.0,14367.0,0.00020881186051367718
8,2024,estudiante_basica,Estudiante Básica,L. Centro,Lautaro,3.0,14367.0,0.00020881186051367718
8,2024,estudiante_basica,Estudiante Básica,L. Centro,PUA,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,L. Centro,Perquenco,15.0,14367.0,0.0010440593025683859
8,2024,estudiante_basica,Estudiante Básica,L. Centro,Pillanlelbun,68.0,14367.0,0.004733068838310016
8,2024,estudiante_basica,Estudiante Básica,L. Centro,Quillem,3.0,14367.0,0.00020881186051367718
8,2024,estudiante_basica,Estudiante Básica,L. Centro,Temuco,207.0,14367.0,0.014408018375443725
8,2024,estudiante_basica,Estudiante Básica,L. Centro,Victoria,12.0,14367.0,0.0008352474420547087
8,2024,estudiante_basica,Estudiante Básica,Lautaro,Cajon,5.0,14367.0,0.0003480197675227953
8,2024,estudiante_basica,Estudiante Básica,Lautaro,PUA,22.0,14367.0,0.0015312869771002993
8,2024,estudiante_basica,Estudiante Básica,Lautaro,Perquenco,19.0,14367.0,0.0013224751165866221
8,2024,estudiante_basica,Estudiante Básica,Lautaro,Pillanlelbun,193.0,14367.0,0.013433563026379899
8,2024,estudiante_basica,Estudiante Básica,Lautaro,Quillem,10.0,14367.0,0.0006960395350455906
8,2024,estudiante_basica,Estudiante Básica,Lautaro,Temuco,316.0,14367.0,0.021994849307440664
8,2024,estudiante_basica,Estudiante Básica,Lautaro,Victoria,15.0,14367.0,0.0010440593025683859
8,2024,estudiante_basica,Estudiante Básica,PLC,Freire,4.0,14367.0,0.00027841581401823624
8,2024,estudiante_basica,Estudiante Básica,PLC,Pitrufquén,27.0,14367.0,0.0018793067446230946
8,2024,estudiante_basica,Estudiante Básica,PLC,Quepe,11.0,14367.0,0.0007656434885501497
8,2024,estudiante_basica,Estudiante Básica,PLC,Temuco,276.0,14367.0,0.0192106911672583
8,2024,estudiante_basica,Estudiante Básica,PUA,Cajon,5.0,14367.0,0.0003480197675227953
8,2024,estudiante_basica,Estudiante Básica,PUA,L. Centro,5.0,14367.0,0.0003480197675227953
8,2024,estudiante_basica,Estudiante Básica,PUA,Lautaro,10.0,14367.0,0.0006960395350455906
8,2024,estudiante_basica,Estudiante Básica,PUA,Perquenco,7.0,14367.0,0.0004872276745319134
8,2024,estudiante_basica,Estudiante Básica,PUA,Pillanlelbun,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,PUA,Temuco,54.0,14367.0,0.003758613489246189
8,2024,estudiante_basica,Estudiante Básica,PUA,Victoria,20.0,14367.0,0.0013920790700911812
8,2024,estudiante_basica,Estudiante Básica,Perquenco,Cajon,8.0,14367.0,0.0005568316280364725
8,2024,estudiante_basica,Estudiante Básica,Perquenco,L. Centro,44.0,14367.0,0.0030625739542005986
8,2024,estudiante_basica,Estudiante Básica,Perquenco,Lautaro,32.0,14367.0,0.00222732651214589
8,2024,estudiante_basica,Estudiante Básica,Perquenco,PUA,7.0,14367.0,0.0004872276745319134
8,2024,estudiante_basica,Estudiante Básica,Perquenco,Pillanlelbun,7.0,14367.0,0.0004872276745319134
8,2024,estudiante_basica,Estudiante Básica,Perquenco,Quillem,9.0,14367.0,0.0006264355815410315
8,2024,estudiante_basica,Estudiante Básica,Perquenco,Temuco,151.0,14367.0,0.010510196979188417
8,2024,estudiante_basica,Estudiante Básica,Perquenco,Victoria,19.0,14367.0,0.0013224751165866221
8,2024,estudiante_basica,Estudiante Básica,Pillanlelbun,Cajon,45.0,14367.0,0.0031321779077051574
8,2024,estudiante_basica,Estudiante Básica,Pillanlelbun,L. Centro,32.0,14367.0,0.00222732651214589
8,2024,estudiante_basica,Estudiante Básica,Pillanlelbun,Lautaro,6.0,14367.0,0.00041762372102735435
8,2024,estudiante_basica,Estudiante Básica,Pillanlelbun,PUA,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,Pillanlelbun,Perquenco,9.0,14367.0,0.0006264355815410315
8,2024,estudiante_basica,Estudiante Básica,Pillanlelbun,Quillem,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,Pillanlelbun,Temuco,295.0,14367.0,0.020533166283844922
8,2024,estudiante_basica,Estudiante Básica,Pillanlelbun,Victoria,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,Pitrufquén,Freire,23.0,14367.0,0.0016008909306048584
8,2024,estudiante_basica,Estudiante Básica,Pitrufquén,PLC,27.0,14367.0,0.0018793067446230946
8,2024,estudiante_basica,Estudiante Básica,Pitrufquén,Quepe,18.0,14367.0,0.001252871163082063
8,2024,estudiante_basica,Estudiante Básica,Pitrufquén,Temuco,181.0,14367.0,0.01259831558432519
8,2024,estudiante_basica,Estudiante Básica,Quepe,Freire,8.0,14367.0,0.0005568316280364725
8,2024,estudiante_basica,Estudiante Básica,Quepe,PLC,11.0,14367.0,0.0007656434885501497
8,2024,estudiante_basica,Estudiante Básica,Quepe,Pitrufquén,17.0,14367.0,0.001183267209577504
8,2024,estudiante_basica,Estudiante Básica,Quepe,Temuco,111.0,14367.0,0.007726038839006056
8,2024,estudiante_basica,Estudiante Básica,Quillem,L. Centro,5.0,14367.0,0.0003480197675227953
8,2024,estudiante_basica,Estudiante Básica,Quillem,Lautaro,6.0,14367.0,0.00041762372102735435
8,2024,estudiante_basica,Estudiante Básica,Quillem,Perquenco,4.0,14367.0,0.00027841581401823624
8,2024,estudiante_basica,Estudiante Básica,Quillem,Pillanlelbun,1.0,14367.0,6.960395350455906e-05
8,2024,estudiante_basica,Estudiante Básica,Quillem,Temuco,11.0,14367.0,0.0007656434885501497
8,2024,estudiante_basica,Estudiante Básica,Temuco,Cajon,6.0,14367.0,0.00041762372102735435
8,2024,estudiante_basica,Estudiante Básica,Temuco,Coleg. Claret,5340.0,14367.0,0.3716851117143454
8,2024,estudiante_basica,Estudiante Básica,Temuco,Freire,237.0,14367.0,0.016496136980580497
8,2024,estudiante_basica,Estudiante Básica,Temuco,L. Centro,161.0,14367.0,0.01120623651423401
8,2024,estudiante_basica,Estudiante Básica,Temuco,Lautaro,156.0,14367.0,0.010858216746711212
8,2024,estudiante_basica,Estudiante Básica,Temuco,PLC,21.0,14367.0,0.0014616830235957402
8,2024,estudiante_basica,Estudiante Básica,Temuco,PUA,80.0,14367.0,0.005568316280364725
8,2024,estudiante_basica,Estudiante Básica,Temuco,Perquenco,151.0,14367.0,0.010510196979188417
8,2024,estudiante_basica,Estudiante Básica,Temuco,Pillanlelbun,158.0,14367.0,0.010997424653720332
8,2024,estudiante_basica,Estudiante Básica,Temuco,Pitrufquén,272.0,14367.0,0.018932275353240064
8,2024,estudiante_basica,Estudiante Básica,Temuco,Quepe,109.0,14367.0,0.007586830931996937
8,2024,estudiante_basica,Estudiante Básica,Temuco,Quillem,8.0,14367.0,0.0005568316280364725
8,2024,estudiante_basica,Estudiante Básica,Temuco,Victoria,160.0,14367.0,0.01113663256072945
8,2024,estudiante_basica,Estudiante Básica,Victoria,Cajon,4.0,14367.0,0.00027841581401823624
8,2024,estudiante_basica,Estudiante Básica,Victoria,L. Centro,14.0,14367.0,0.0009744553490638268
8,2024,estudiante_basica,Estudiante Básica,Victoria,Lautaro,6.0,14367.0,0.00041762372102735435
8,2024,estudiante_basica,Estudiante Básica,Victoria,PUA,12.0,14367.0,0.0008352474420547087
8,2024,estudiante_basica,Estudiante Básica,Victoria,Perquenco,14.0,14367.0,0.0009744553490638268
8,2024,estudiante_basica,Estudiante Básica,Victoria,Pillanlelbun,2.0,14367.0,0.00013920790700911812
8,2024,estudiante_basica,Estudiante Básica,Victoria,Temuco,310.0,14367.0,0.02157722558641331
8,2024,funcionario,Funcionario,Cajon,PUA,4.0,191.0,0.020942408376963352
8,2024,funcionario,Funcionario,Cajon,Temuco,9.0,191.0,0.04712041884816754
8,2024,funcionario,Funcionario,Cajon,Victoria,4.0,191.0,0.020942408376963352
8,2024,funcionario,Funcionario,L. Centro,Temuco,2.0,191.0,0.010471204188481676
8,2024,funcionario,Funcionario,Lautaro,Cajon,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Lautaro,PUA,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Lautaro,Temuco,9.0,191.0,0.04712041884816754
8,2024,funcionario,Funcionario,Lautaro,Victoria,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,PUA,Cajon,5.0,191.0,0.02617801047120419
8,2024,funcionario,Funcionario,PUA,L. Centro,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,PUA,Perquenco,2.0,191.0,0.010471204188481676
8,2024,funcionario,Funcionario,PUA,Temuco,4.0,191.0,0.020942408376963352
8,2024,funcionario,Funcionario,Perquenco,L. Centro,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Perquenco,PUA,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Perquenco,Temuco,7.0,191.0,0.03664921465968586
8,2024,funcionario,Funcionario,Pillanlelbun,Cajon,19.0,191.0,0.09947643979057591
8,2024,funcionario,Funcionario,Pillanlelbun,Temuco,16.0,191.0,0.08376963350785341
8,2024,funcionario,Funcionario,Pitrufquén,Temuco,13.0,191.0,0.06806282722513089
8,2024,funcionario,Funcionario,Quepe,Temuco,2.0,191.0,0.010471204188481676
8,2024,funcionario,Funcionario,Temuco,Cajon,3.0,191.0,0.015706806282722512
8,2024,funcionario,Funcionario,Temuco,L. Centro,2.0,191.0,0.010471204188481676
8,2024,funcionario,Funcionario,Temuco,Lautaro,3.0,191.0,0.015706806282722512
8,2024,funcionario,Funcionario,Temuco,PLC,2.0,191.0,0.010471204188481676
8,2024,funcionario,Funcionario,Temuco,PUA,3.0,191.0,0.015706806282722512
8,2024,funcionario,Funcionario,Temuco,Perquenco,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Temuco,Pillanlelbun,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Temuco,Pitrufquén,12.0,191.0,0.06282722513089005
8,2024,funcionario,Funcionario,Temuco,Quepe,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Temuco,Victoria,14.0,191.0,0.07329842931937172
8,2024,funcionario,Funcionario,Victoria,Cajon,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Victoria,Lautaro,1.0,191.0,0.005235602094240838
8,2024,funcionario,Funcionario,Victoria,Temuco,45.0,191.0,0.2356020942408377
8,2024,normal,Normal,Cajon,L. Centro,83.0,19933.0,0.004163949229920233
8,2024,normal,Normal,Cajon,Lautaro,35.0,19933.0,0.00175588220538805
8,2024,normal,Normal,Cajon,PUA,8.0,19933.0,0.00040134450408869715
8,2024,normal,Normal,Cajon,Perquenco,33.0,19933.0,0.0016555460793658758
8,2024,normal,Normal,Cajon,Pillanlelbun,31.0,19933.0,0.0015552099533437014
8,2024,normal,Normal,Cajon,Quillem,2.0,19933.0,0.00010033612602217429
8,2024,normal,Normal,Cajon,Temuco,139.0,19933.0,0.006973360758541112
8,2024,normal,Normal,Cajon,Victoria,17.0,19933.0,0.0008528570711884814
8,2024,normal,Normal,Freire,PLC,74.0,19933.0,0.0037124366628204486
8,2024,normal,Normal,Freire,Pitrufquén,40.0,19933.0,0.0020067225204434855
8,2024,normal,Normal,Freire,Quepe,17.0,19933.0,0.0008528570711884814
8,2024,normal,Normal,Freire,Temuco,472.0,19933.0,0.02367932574123313
8,2024,normal,Normal,L. Centro,Cajon,47.0,19933.0,0.0023578989615210956
8,2024,normal,Normal,L. Centro,Lautaro,1.0,19933.0,5.016806301108714e-05
8,2024,normal,Normal,L. Centro,PUA,43.0,19933.0,0.0021572267094767473
8,2024,normal,Normal,L. Centro,Perquenco,152.0,19933.0,0.007625545577685245
8,2024,normal,Normal,L. Centro,Pillanlelbun,229.0,19933.0,0.011488486429538956
8,2024,normal,Normal,L. Centro,Quillem,14.0,19933.0,0.00070235288215522
8,2024,normal,Normal,L. Centro,Temuco,1425.0,19933.0,0.07148948979079918
8,2024,normal,Normal,L. Centro,Victoria,117.0,19933.0,0.0058696633722971955
8,2024,normal,Normal,Lautaro,Cajon,63.0,19933.0,0.0031605879696984898
8,2024,normal,Normal,Lautaro,Freire,1.0,19933.0,5.016806301108714e-05
8,2024,normal,Normal,Lautaro,PUA,84.0,19933.0,0.00421411729293132
8,2024,normal,Normal,Lautaro,Perquenco,198.0,19933.0,0.009933276476195255
8,2024,normal,Normal,Lautaro,Pillanlelbun,170.0,19933.0,0.008528570711884814
8,2024,normal,Normal,Lautaro,Quillem,34.0,19933.0,0.0017057141423769628
8,2024,normal,Normal,Lautaro,Temuco,2015.0,19933.0,0.10108864696734059
8,2024,normal,Normal,Lautaro,Victoria,162.0,19933.0,0.008127226207796117
8,2024,normal,Normal,PLC,Freire,41.0,19933.0,0.002056890583454573
8,2024,normal,Normal,PLC,Pitrufquén,183.0,19933.0,0.009180755531028947
8,2024,normal,Normal,PLC,Quepe,46.0,19933.0,0.0023077308985100086
8,2024,normal,Normal,PLC,Temuco,151.0,19933.0,0.007575377514674159
8,2024,normal,Normal,PUA,Cajon,7.0,19933.0,0.00035117644107761
8,2024,normal,Normal,PUA,L. Centro,48.0,19933.0,0.002408067024532183
8,2024,normal,Normal,PUA,Lautaro,57.0,19933.0,0.002859579591631967
8,2024,normal,Normal,PUA,Perquenco,28.0,19933.0,0.00140470576431044
8,2024,normal,Normal,PUA,Pillanlelbun,7.0,19933.0,0.00035117644107761
8,2024,normal,Normal,PUA,Quillem,1.0,19933.0,5.016806301108714e-05
8,2024,normal,Normal,PUA,Temuco,344.0,19933.0,0.017257813675813978
8,2024,normal,Normal,PUA,Victoria,209.0,19933.0,0.010485125169317213
8,2024,normal,Normal,Perquenco,Cajon,54.0,19933.0,0.0027090754025987057
8,2024,normal,Normal,Perquenco,L. Centro,395.0,19933.0,0.01981638488937942
8,2024,normal,Normal,Perquenco,Lautaro,241.0,19933.0,0.012090503185672001
8,2024,normal,Normal,Perquenco,PUA,58.0,19933.0,0.002909747654643054
8,2024,normal,Normal,Perquenco,Pillanlelbun,42.0,19933.0,0.00210705864646566
8,2024,normal,Normal,Perquenco,Quillem,26.0,19933.0,0.0013043696382882657
8,2024,normal,Normal,Perquenco,Temuco,1229.0,19933.0,0.061656549440626096
8,2024,normal,Normal,Perquenco,Victoria,133.0,19933.0,0.00667235238047459
8,2024,normal,Normal,Pillanlelbun,Cajon,45.0,19933.0,0.002257562835498921
8,2024,normal,Normal,Pillanlelbun,L. Centro,272.0,19933.0,0.013645713139015702
8,2024,normal,Normal,Pillanlelbun,Lautaro,84.0,19933.0,0.00421411729293132
8,2024,normal,Normal,Pillanlelbun,PUA,16.0,19933.0,0.0008026890081773943
8,2024,normal,Normal,Pillanlelbun,Perquenco,61.0,19933.0,0.003060251843676316
8,2024,normal,Normal,Pillanlelbun,Quillem,4.0,19933.0,0.00020067225204434857
8,2024,normal,Normal,Pillanlelbun,Temuco,582.0,19933.0,0.029197812672452715
8,2024,normal,Normal,Pillanlelbun,Victoria,53.0,19933.0,0.0026589073395876187
8,2024,normal,Normal,Pitrufquén,Freire,32.0,19933.0,0.0016053780163547886
8,2024,normal,Normal,Pitrufquén,PLC,134.0,19933.0,0.006722520443485677
8,2024,normal,Normal,Pitrufquén,Quepe,41.0,19933.0,0.002056890583454573
8,2024,normal,Normal,Pitrufquén,Temuco,868.0,19933.0,0.04354587869362364
8,2024,normal,Normal,Quepe,Freire,95.0,19933.0,0.004765965986053279
8,2024,normal,Normal,Quepe,PLC,61.0,19933.0,0.003060251843676316
8,2024,normal,Normal,Quepe,Pitrufquén,103.0,19933.0,0.005167310490141975
8,2024,normal,Normal,Quepe,Temuco,301.0,19933.0,0.01510058696633723
8,2024,normal,Normal,Quillem,L. Centro,21.0,19933.0,0.00105352932323283
8,2024,normal,Normal,Quillem,Lautaro,35.0,19933.0,0.00175588220538805
8,2024,normal,Normal,Quillem,PUA,2.0,19933.0,0.00010033612602217429
8,2024,normal,Normal,Quillem,Perquenco,30.0,19933.0,0.0015050418903326142
8,2024,normal,Normal,Quillem,Pillanlelbun,8.0,19933.0,0.00040134450408869715
8,2024,normal,Normal,Quillem,Temuco,82.0,19933.0,0.004113781166909146
8,2024,normal,Normal,Quillem,Victoria,4.0,19933.0,0.00020067225204434857
8,2024,normal,Normal,Temuco,Cajon,73.0,19933.0,0.0036622685998093612
8,2024,normal,Normal,Temuco,Freire,385.0,19933.0,0.01931470425926855
8,2024,normal,Normal,Temuco,L. Centro,1257.0,19933.0,0.06306125520493654
8,2024,normal,Normal,Temuco,Lautaro,706.0,19933.0,0.03541865248582752
8,2024,normal,Normal,Temuco,PLC,73.0,19933.0,0.0036622685998093612
8,2024,normal,Normal,Temuco,PUA,325.0,19933.0,0.016304620478603322
8,2024,normal,Normal,Temuco,Perquenco,851.0,19933.0,0.04269302162243516
8,2024,normal,Normal,Temuco,Pillanlelbun,540.0,19933.0,0.027090754025987058
8,2024,normal,Normal,Temuco,Pitrufquén,869.0,19933.0,0.043596046756634727
8,2024,normal,Normal,Temuco,Quepe,356.0,19933.0,0.017859830431947023
8,2024,normal,Normal,Temuco,Quillem,77.0,19933.0,0.00386294085185371
8,2024,normal,Normal,Temuco,Victoria,591.0,19933.0,0.0296493252395525
8,2024,normal,Normal,Victoria,Cajon,35.0,19933.0,0.00175588220538805
8,2024,normal,Normal,Victoria,Freire,1.0,19933.0,5.016806301108714e-05
8,2024,normal,Normal,Victoria,L. Centro,188.0,19933.0,0.009431595846084382
8,2024,normal,Normal,Victoria,Lautaro,93.0,19933.0,0.004665629860031105
8,2024,normal,Normal,Victoria,PUA,84.0,19933.0,0.00421411729293132
8,2024,normal,Normal,Victoria,Perquenco,237.0,19933.0,0.011889830933627653
8,2024,normal,Normal,Victoria,Pillanlelbun,21.0,19933.0,0.00105352932323283
8,2024,normal,Normal,Victoria,Quillem,6.0,19933.0,0.0003010083780665229
8,2024,normal,Normal,Victoria,Temuco,1225.0,19933.0,0.061455877188581746
8,2024,sindicato,Sindicato,Cajon,Lautaro,1.0,64.0,0.015625
8,2024,sindicato,Sindicato,Cajon,Temuco,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,L. Centro,Temuco,1.0,64.0,0.015625
8,2024,sindicato,Sindicato,Lautaro,PUA,1.0,64.0,0.015625
8,2024,sindicato,Sindicato,Lautaro,Temuco,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,PUA,Cajon,4.0,64.0,0.0625
8,2024,sindicato,Sindicato,PUA,Temuco,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,PUA,Victoria,1.0,64.0,0.015625
8,2024,sindicato,Sindicato,Pillanlelbun,Temuco,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,Pitrufquén,Temuco,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,Quepe,Temuco,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,Temuco,L. Centro,4.0,64.0,0.0625
8,2024,sindicato,Sindicato,Temuco,Lautaro,1.0,64.0,0.015625
8,2024,sindicato,Sindicato,Temuco,PLC,3.0,64.0,0.046875
8,2024,sindicato,Sindicato,Temuco,PUA,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,Temuco,Perquenco,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,Temuco,Pillanlelbun,7.0,64.0,0.109375
8,2024,sindicato,Sindicato,Temuco,Pitrufquén,10.0,64.0,0.15625
8,2024,sindicato,Sindicato,Temuco,Quepe,2.0,64.0,0.03125
8,2024,sindicato,Sindicato,Temuco,Victoria,3.0,64.0,0.046875
8,2024,sindicato,Sindicato,Victoria,L. Centro,1.0,64.0,0.015625
8,2024,sindicato,Sindicato,Victoria,Temuco,9.0,64.0,0.140625
9,2024,adulto_mayor,Adulto Mayor,Cajon,L. Centro,13.0,3332.0,0.0039015606242496998
9,2024,adulto_mayor,Adulto Mayor,Cajon,Lautaro,6.0,3332.0,0.001800720288115246
9,2024,adulto_mayor,Adulto Mayor,Cajon,PUA,1.0,3332.0,0.00030012004801920766
9,2024,adulto_mayor,Adulto Mayor,Cajon,Pillanlelbun,1.0,3332.0,0.00030012004801920766
9,2024,adulto_mayor,Adulto Mayor,Cajon,Temuco,23.0,3332.0,0.006902761104441777
9,2024,adulto_mayor,Adulto Mayor,Cajon,Victoria,7.0,3332.0,0.0021008403361344537
9,2024,adulto_mayor,Adulto Mayor,Freire,PLC,6.0,3332.0,0.001800720288115246
9,2024,adulto_mayor,Adulto Mayor,Freire,Pitrufquén,8.0,3332.0,0.0024009603841536613
9,2024,adulto_mayor,Adulto Mayor,Freire,Temuco,71.0,3332.0,0.021308523409363747
9,2024,adulto_mayor,Adulto Mayor,L. Centro,Cajon,4.0,3332.0,0.0012004801920768306
9,2024,adulto_mayor,Adulto Mayor,L. Centro,PUA,3.0,3332.0,0.000900360144057623
9,2024,adulto_mayor,Adulto Mayor,L. Centro,Perquenco,24.0,3332.0,0.007202881152460984
9,2024,adulto_mayor,Adulto Mayor,L. Centro,Pillanlelbun,39.0,3332.0,0.0117046818727491
9,2024,adulto_mayor,Adulto Mayor,L. Centro,Quillem,13.0,3332.0,0.0039015606242496998
9,2024,adulto_mayor,Adulto Mayor,L. Centro,Temuco,168.0,3332.0,0.05042016806722689
9,2024,adulto_mayor,Adulto Mayor,L. Centro,Victoria,15.0,3332.0,0.004501800720288115
9,2024,adulto_mayor,Adulto Mayor,Lautaro,Cajon,17.0,3332.0,0.00510204081632653
9,2024,adulto_mayor,Adulto Mayor,Lautaro,PUA,21.0,3332.0,0.0063025210084033615
9,2024,adulto_mayor,Adulto Mayor,Lautaro,Perquenco,20.0,3332.0,0.006002400960384154
9,2024,adulto_mayor,Adulto Mayor,Lautaro,Pillanlelbun,42.0,3332.0,0.012605042016806723
9,2024,adulto_mayor,Adulto Mayor,Lautaro,Quillem,12.0,3332.0,0.003601440576230492
9,2024,adulto_mayor,Adulto Mayor,Lautaro,Temuco,363.0,3332.0,0.10894357743097238
9,2024,adulto_mayor,Adulto Mayor,Lautaro,Victoria,32.0,3332.0,0.009603841536614645
9,2024,adulto_mayor,Adulto Mayor,PLC,Freire,8.0,3332.0,0.0024009603841536613
9,2024,adulto_mayor,Adulto Mayor,PLC,Pitrufquén,39.0,3332.0,0.0117046818727491
9,2024,adulto_mayor,Adulto Mayor,PLC,Temuco,34.0,3332.0,0.01020408163265306
9,2024,adulto_mayor,Adulto Mayor,PUA,Cajon,1.0,3332.0,0.00030012004801920766
9,2024,adulto_mayor,Adulto Mayor,PUA,L. Centro,4.0,3332.0,0.0012004801920768306
9,2024,adulto_mayor,Adulto Mayor,PUA,Lautaro,20.0,3332.0,0.006002400960384154
9,2024,adulto_mayor,Adulto Mayor,PUA,Perquenco,6.0,3332.0,0.001800720288115246
9,2024,adulto_mayor,Adulto Mayor,PUA,Pillanlelbun,5.0,3332.0,0.0015006002400960385
9,2024,adulto_mayor,Adulto Mayor,PUA,Quillem,1.0,3332.0,0.00030012004801920766
9,2024,adulto_mayor,Adulto Mayor,PUA,Temuco,78.0,3332.0,0.0234093637454982
9,2024,adulto_mayor,Adulto Mayor,PUA,Victoria,88.0,3332.0,0.026410564225690276
9,2024,adulto_mayor,Adulto Mayor,Perquenco,Cajon,5.0,3332.0,0.0015006002400960385
9,2024,adulto_mayor,Adulto Mayor,Perquenco,L. Centro,77.0,3332.0,0.023109243697478993
